id,is_duplicate
185098,0.1341368854045868
249228,0.05156741291284561
285079,0.11655351519584656
252201,0.40977978706359863
350628,0.9808144569396973
2156,0.0006568484241142869
229524,0.9836943745613098
201123,0.47107183933258057
279581,0.9983377456665039
69506,0.6552866101264954
332207,7.149485463742167e-05
259550,7.149485463742167e-05
267835,7.149485463742167e-05
34583,0.3610675036907196
376773,0.9803144931793213
57277,7.149485463742167e-05
12806,0.9973809123039246
182238,7.149485463742167e-05
70727,0.1561640053987503
363342,0.968904972076416
73221,0.09541093558073044
212732,7.149485463742167e-05
252508,0.6354324817657471
329122,0.024477187544107437
322920,0.6598284840583801
144298,0.9645904302597046
129002,7.149485463742167e-05
311640,0.9792641997337341
252991,0.27505946159362793
377420,0.9816967844963074
350072,7.149485463742167e-05
384452,7.149485463742167e-05
352894,0.38574016094207764
123626,0.9997116923332214
107378,7.149485463742167e-05
234491,0.3798210024833679
255729,0.5152664184570312
249740,0.000710544059984386
187560,0.9445896744728088
388070,0.8042150735855103
81610,0.9061886072158813
273352,0.7204961180686951
4807,7.149485463742167e-05
338921,0.0034312796778976917
315367,7.149485463742167e-05
234276,0.06937678158283234
203938,0.99967360496521
105597,7.149485463742167e-05
270312,7.149485463742167e-05
144730,0.3811440169811249
98397,0.4144347906112671
333986,7.149485463742167e-05
209157,0.2495381385087967
236699,0.985328733921051
225575,0.02040213905274868
235215,0.9871230125427246
196458,0.2247636616230011
135836,7.149485463742167e-05
130685,0.07688597589731216
360704,0.058088142424821854
239820,0.0008494539652019739
48391,0.3035464584827423
341600,0.17992208898067474
121745,7.149485463742167e-05
258224,0.8503657579421997
158512,0.0004994279588572681
66112,0.14333271980285645
182270,0.30572420358657837
1865,0.35378479957580566
35049,0.46714797616004944
78685,7.149485463742167e-05
84682,0.0076978979632258415
385908,0.11927645653486252
223302,0.578346848487854
118632,7.149485463742167e-05
35921,7.149485463742167e-05
230314,0.0973312109708786
70655,0.20949643850326538
32299,0.001313762622885406
109588,7.149485463742167e-05
151304,0.09220492094755173
63674,0.99967360496521
74932,0.9971640706062317
242013,7.149485463742167e-05
62099,0.0008494539652019739
160235,0.0006568484241142869
392069,0.00036686434759758413
109478,7.149485463742167e-05
184044,0.9997116923332214
46644,0.99967360496521
263213,0.9888373613357544
76336,0.5853808522224426
193666,0.5587359666824341
342266,0.9374378323554993
215149,0.9828683137893677
136189,0.5393403768539429
291965,7.149485463742167e-05
371608,0.0011561958817765117
124228,0.45683610439300537
297251,0.0001275177055504173
113647,0.006260301917791367
63887,7.149485463742167e-05
225578,0.038866251707077026
203670,0.26315683126449585
154655,0.25516602396965027
187339,0.003904548706486821
318976,7.149485463742167e-05
328439,0.99847811460495
8198,7.149485463742167e-05
262282,0.3617788553237915
344372,0.12618711590766907
188601,0.9794692993164062
402067,7.149485463742167e-05
144650,0.8462256789207458
215970,0.2567965090274811
291001,0.9643071293830872
18771,0.9732853174209595
13867,0.7325427532196045
129568,0.99967360496521
262135,0.31259939074516296
164091,0.4324239492416382
221897,0.19964110851287842
285729,0.9451815485954285
308506,0.2640553116798401
66714,0.08399470150470734
356671,7.149485463742167e-05
377010,0.00011322260979795828
128861,0.5393403768539429
316951,0.3225204646587372
163636,0.11087049543857574
211676,0.32689976692199707
208984,7.149485463742167e-05
239366,7.149485463742167e-05
381796,0.6423787474632263
381237,0.8385865688323975
213321,7.149485463742167e-05
312235,0.9294205904006958
115085,0.9991984963417053
259790,7.149485463742167e-05
346473,0.18626609444618225
51301,0.04997112974524498
222246,0.9799820184707642
10813,0.4184666574001312
15878,0.005629413761198521
126043,0.1652308851480484
39610,0.3759455978870392
308523,0.18626609444618225
132373,9.733949264045805e-05
81410,0.7986188530921936
204372,0.7573186159133911
34748,0.01928507164120674
2237,0.9981831908226013
282273,0.07905637472867966
83671,0.16984504461288452
221872,0.0006568484241142869
249762,0.4727078974246979
374617,7.149485463742167e-05
32717,0.09357240796089172
243076,0.033684924244880676
11244,0.16427913308143616
64760,0.9961625337600708
362270,7.149485463742167e-05
46567,0.17512251436710358
217462,0.16175681352615356
341643,0.9964446425437927
227040,0.9997116923332214
133550,0.9988030195236206
29781,0.99967360496521
74227,7.149485463742167e-05
398052,0.528123676776886
147499,7.149485463742167e-05
129491,0.040828999131917953
258915,0.99967360496521
240099,0.9946067929267883
310071,0.15273427963256836
164090,0.9969185590744019
290214,0.9944320321083069
104067,0.02884378470480442
266449,0.004508938640356064
245087,7.149485463742167e-05
44031,0.33392369747161865
83602,0.9600435495376587
255005,0.9590630531311035
300239,0.4813157618045807
127053,0.0005004212725907564
117394,7.149485463742167e-05
100993,0.4507926404476166
49834,0.003989023622125387
139627,0.20099389553070068
354742,7.149485463742167e-05
170837,0.15377743542194366
287707,7.149485463742167e-05
32366,0.4213711619377136
278900,0.0008494539652019739
357675,7.149485463742167e-05
397084,7.149485463742167e-05
237342,0.002522476250305772
117278,0.0006209432031027973
260263,0.028246616944670677
54306,0.13017520308494568
21350,0.9891317486763
7282,0.01194483507424593
305161,0.00047449118574149907
97707,0.99967360496521
205835,0.2117457389831543
246119,0.1056402176618576
179924,0.9797653555870056
231047,0.99967360496521
61936,0.5075231790542603
149063,7.149485463742167e-05
271947,0.03575301170349121
260315,0.21193820238113403
181297,0.04159342125058174
77405,7.149485463742167e-05
53861,0.1609525829553604
68808,0.00036686434759758413
397680,0.99967360496521
19552,0.6831939816474915
144919,0.29227402806282043
60262,0.2615858018398285
4390,0.4145785868167877
19998,0.3277326822280884
55086,0.06639014184474945
95458,7.149485463742167e-05
289496,0.0004994279588572681
182237,0.002041512168943882
37925,0.18071740865707397
363948,0.2911119759082794
99403,7.149485463742167e-05
269988,0.24314303696155548
316148,0.22785471379756927
108028,7.149485463742167e-05
239042,0.11751484125852585
14420,0.015578745864331722
395923,0.004040203057229519
337406,0.010448157787322998
10076,0.9451815485954285
203690,0.13604305684566498
203345,0.002546021481975913
180177,0.97027987241745
135764,0.019066570326685905
127677,0.6804802417755127
14604,0.99967360496521
175819,0.9983377456665039
249673,7.149485463742167e-05
339233,7.149485463742167e-05
181262,7.149485463742167e-05
321106,0.6039409637451172
124431,0.14490856230258942
402632,0.5770313143730164
16889,0.4015229642391205
24377,0.9988030195236206
41849,0.28693991899490356
246062,0.9974308609962463
236609,0.2374963015317917
228653,0.001313762622885406
266853,0.08319354057312012
245206,0.017335817217826843
147090,0.9042061567306519
92043,0.9009007215499878
395078,0.99967360496521
375794,0.0005265164654701948
87207,0.355432391166687
18579,0.0787481740117073
158970,0.9997116923332214
200883,0.006296501029282808
248365,0.9974047541618347
289306,7.149485463742167e-05
11203,0.6353472471237183
365732,7.149485463742167e-05
360483,7.149485463742167e-05
276765,0.7267392873764038
77420,0.4467177987098694
48796,0.39051952958106995
191903,7.149485463742167e-05
388664,7.149485463742167e-05
7966,0.11507807672023773
306318,0.9994630217552185
73047,0.2692103385925293
177105,0.17594680190086365
377753,7.149485463742167e-05
266196,7.149485463742167e-05
126316,0.12152604013681412
46735,7.149485463742167e-05
33786,0.9997116923332214
123950,0.9915581941604614
310629,0.678146243095398
301418,0.12350974231958389
20380,0.9798548817634583
203727,7.149485463742167e-05
215583,7.149485463742167e-05
71997,0.00039216812001541257
129973,0.3382893204689026
20701,0.9811463356018066
113534,0.00039216812001541257
101044,0.8629766702651978
237782,7.149485463742167e-05
29042,0.04380407556891441
188613,0.10416892915964127
383012,0.99967360496521
95896,0.9967411160469055
178561,7.149485463742167e-05
211088,0.18702711164951324
294091,0.41519105434417725
175597,0.20375052094459534
239589,0.9846733808517456
115767,0.005492805503308773
165590,0.9254255890846252
357635,0.015147855505347252
7581,7.149485463742167e-05
347526,9.733949264045805e-05
196036,0.00039216812001541257
92493,0.050321731716394424
399685,0.9812309145927429
70295,0.9972825050354004
330036,0.99967360496521
360650,0.050564955919981
102946,0.44422677159309387
211204,7.149485463742167e-05
297007,0.99967360496521
154339,0.9997116923332214
226195,7.149485463742167e-05
32934,0.30323001742362976
377919,0.0006568484241142869
40074,0.992318868637085
5257,0.9373598694801331
393389,7.149485463742167e-05
128287,0.99754399061203
186613,7.149485463742167e-05
197945,0.3034902513027191
180910,0.9986388087272644
283534,0.9674515724182129
264751,0.9996546506881714
97700,0.07696086913347244
311953,0.3596418797969818
142347,7.149485463742167e-05
22920,0.0006568484241142869
369249,0.1917395442724228
139029,0.070400170981884
273534,0.12675108015537262
313119,0.0005808867863379419
15917,0.007575605995953083
215646,0.35716569423675537
344012,9.733949264045805e-05
30101,0.99967360496521
1013,0.73296719789505
51134,0.9973495006561279
56185,0.006296501029282808
173876,0.0017878684448078275
322861,7.149485463742167e-05
39555,7.149485463742167e-05
36556,0.22035962343215942
390386,0.9996546506881714
334389,0.3425935208797455
316688,0.007352950982749462
381968,0.026823006570339203
23636,0.5698761940002441
40469,7.149485463742167e-05
348886,0.99967360496521
77352,0.014490846544504166
74180,0.04091925173997879
237489,0.99967360496521
103336,7.149485463742167e-05
248503,0.9874423146247864
214357,0.0076978979632258415
245270,0.1941707283258438
318379,0.957788348197937
240893,0.9471862316131592
326353,0.0063615418039262295
251133,0.9802747368812561
343561,0.7220242023468018
1400,0.00011322260979795828
277175,0.2116100788116455
375805,0.8449786305427551
152894,0.685596764087677
371547,0.6730545163154602
314519,0.9977613687515259
130505,0.9834488034248352
275433,0.3640844523906708
83145,7.149485463742167e-05
215929,0.2012549787759781
396519,0.00036686434759758413
222024,0.5554067492485046
99096,0.41952115297317505
366222,0.99967360496521
355254,0.9965987801551819
314161,0.5640520453453064
26625,7.149485463742167e-05
98297,0.08800356090068817
19126,0.3420780897140503
305981,0.2825786769390106
311126,0.9402820467948914
115093,0.4399663507938385
114382,0.005308633670210838
139147,7.149485463742167e-05
47158,7.149485463742167e-05
175390,0.2913130819797516
240144,0.020810255780816078
128692,7.149485463742167e-05
148702,0.26924464106559753
222680,0.9273967742919922
130053,0.9988030195236206
70739,7.149485463742167e-05
248945,0.008633588440716267
228727,0.627794623374939
299432,0.3306007981300354
311614,0.15827928483486176
320826,0.9699667692184448
321713,0.01001752819865942
354334,7.149485463742167e-05
94637,0.9969139099121094
246274,0.482983261346817
403389,0.99967360496521
214093,7.149485463742167e-05
50450,0.2627982497215271
203326,0.99967360496521
160840,7.149485463742167e-05
67711,7.149485463742167e-05
234364,0.7212557196617126
189592,7.149485463742167e-05
353106,0.03184228390455246
67977,0.0005265164654701948
375504,0.4075145125389099
36151,0.9996546506881714
184750,7.149485463742167e-05
190325,0.13017520308494568
185434,0.005181796848773956
202406,0.99967360496521
218378,0.99967360496521
39282,7.149485463742167e-05
113292,0.11901246756315231
199001,0.012660597451031208
166822,0.002960297279059887
385467,0.004228614736348391
61500,0.01755773276090622
247937,0.281217098236084
368412,0.602281391620636
156238,0.9971640706062317
72028,0.274151086807251
180104,0.99967360496521
354626,0.12772542238235474
328933,0.08177104592323303
135885,0.00047449118574149907
268618,0.99967360496521
188738,0.996864378452301
226633,7.149485463742167e-05
354005,0.0005265164654701948
222211,0.366300493478775
68523,0.9595270752906799
50926,0.3518082797527313
281447,0.5405442714691162
166855,0.8915645480155945
378185,7.149485463742167e-05
75327,0.2015320509672165
180501,0.26579663157463074
204202,0.9946310520172119
95029,0.9991984963417053
78583,0.002739124232903123
214766,0.9555562734603882
334652,7.149485463742167e-05
125164,0.15556563436985016
192733,0.3225204646587372
18959,0.9785676598548889
367187,0.009997062385082245
194879,0.6313000917434692
302917,0.27264854311943054
6753,0.009441925212740898
240828,0.03882022202014923
372380,0.9805986881256104
321624,0.000710544059984386
131915,0.00036686434759758413
348310,0.9689132571220398
211302,7.149485463742167e-05
156034,0.0726715475320816
303602,0.07564890384674072
123923,0.001313762622885406
85323,7.149485463742167e-05
386342,0.380649596452713
366211,0.99967360496521
270759,0.9212208986282349
177658,0.09760259091854095
346980,0.13358350098133087
50676,0.5314726233482361
120651,0.9994630217552185
123018,0.04276246577501297
321483,0.12384183704853058
69698,0.22386719286441803
371519,0.6405237913131714
201727,0.0009671734878793359
387783,0.9965987801551819
320811,0.0005004212725907564
248009,0.3898451328277588
172584,0.9974308609962463
3526,0.07973121851682663
352748,0.006145167630165815
37858,0.10608112812042236
360565,0.00047449118574149907
152333,0.0018522896571084857
71381,7.149485463742167e-05
105685,0.00011322260979795828
24645,0.00036686434759758413
144232,0.5939652323722839
357674,0.004040203057229519
313891,0.9273766875267029
251128,0.8729463815689087
297259,0.996864378452301
275204,0.626558244228363
335816,0.9538459777832031
325773,0.479701429605484
383699,0.030446037650108337
146821,0.109833724796772
70743,7.149485463742167e-05
347329,0.9062210321426392
80005,0.059270575642585754
80536,0.00972567405551672
296443,0.9208824038505554
251153,0.17228281497955322
231987,0.9997116923332214
374650,0.9974308609962463
384134,0.01022339891642332
247082,7.149485463742167e-05
208349,0.8792983293533325
12063,0.26683637499809265
262395,0.05773715302348137
276795,7.149485463742167e-05
290425,0.99967360496521
385515,0.99967360496521
20442,0.4088689982891083
396650,0.0005338701303116977
135692,0.688864529132843
190281,0.4430070221424103
145523,0.06375529617071152
267964,0.15578961372375488
74423,0.9895756244659424
249559,0.001313762622885406
350074,0.009606629610061646
67704,9.733949264045805e-05
184139,0.0006812116480432451
322130,0.9997116923332214
11992,0.9833501577377319
393267,0.019290031865239143
320553,0.957663357257843
215019,7.149485463742167e-05
273853,0.5895821452140808
321120,0.9775985479354858
284328,0.9988030195236206
60772,0.040700558573007584
95128,7.149485463742167e-05
401269,0.00036686434759758413
169991,0.1397767961025238
115669,7.149485463742167e-05
245946,0.4842541217803955
46110,0.002777515212073922
105980,0.8114814162254333
229145,7.149485463742167e-05
113362,0.12455624341964722
47940,0.9891317486763
84636,0.4399417042732239
68418,7.149485463742167e-05
55705,0.1533074527978897
326578,7.149485463742167e-05
252004,0.22019535303115845
1255,0.15444430708885193
31913,0.2531667649745941
234044,0.9689132571220398
227036,7.149485463742167e-05
136450,9.733949264045805e-05
47361,0.0043706889264285564
50540,0.12731708586215973
180013,0.9964159727096558
113651,7.149485463742167e-05
290029,0.7074181437492371
236541,0.9811463356018066
317843,7.149485463742167e-05
1021,0.28521791100502014
8863,0.042252518236637115
145801,0.9974386692047119
13401,0.00036686434759758413
149274,0.9985639452934265
313052,0.17938601970672607
264677,0.00036686434759758413
74684,9.733949264045805e-05
55889,0.4727078974246979
382336,0.38820144534111023
101677,0.9994319081306458
84974,0.8959707021713257
216260,0.9614942073822021
348543,7.149485463742167e-05
356561,0.03184228390455246
238829,0.002777515212073922
149609,0.4813786447048187
117520,0.9997116923332214
262697,0.01777908205986023
8509,0.996864378452301
219006,0.9991984963417053
218128,0.3335086405277252
395478,0.07566419243812561
289958,0.0012983474880456924
23166,0.00523512763902545
366122,0.9732853174209595
35388,0.9860312938690186
205518,0.2283824235200882
243198,0.99967360496521
269214,0.47394657135009766
232895,0.022756975144147873
174027,0.13695615530014038
226557,0.2118481695652008
248106,0.99967360496521
68839,0.997011661529541
240248,0.9107189774513245
214981,7.149485463742167e-05
344457,0.13658085465431213
226933,0.0724044069647789
242322,0.99967360496521
21602,0.5472667217254639
214866,9.733949264045805e-05
91177,0.9134899973869324
22952,0.9996546506881714
92864,0.17938601970672607
220036,7.149485463742167e-05
140822,7.149485463742167e-05
297013,0.9977304339408875
21927,0.10879645496606827
139239,0.00036686434759758413
194243,0.1397767961025238
134834,7.149485463742167e-05
77011,0.7562636733055115
255894,7.149485463742167e-05
65609,0.06205938756465912
362602,0.99967360496521
48751,0.11216775327920914
4641,0.26820531487464905
19345,0.006943272426724434
4951,0.0007934508612379432
56319,0.000710544059984386
314430,0.426825612783432
97916,0.99967360496521
334968,0.7012342214584351
282267,0.08580128103494644
217283,0.5618959069252014
332503,0.001313762622885406
156289,0.9208226799964905
325771,7.149485463742167e-05
306222,7.149485463742167e-05
44571,7.149485463742167e-05
370096,0.30284401774406433
302273,0.99967360496521
128709,7.149485463742167e-05
382284,0.99967360496521
321890,0.8913113474845886
53819,0.6327125430107117
116993,0.15640246868133545
88306,0.0017878684448078275
118162,7.149485463742167e-05
57977,0.024684134870767593
227367,0.029349692165851593
233443,0.270355761051178
12382,7.149485463742167e-05
294180,0.9980224370956421
279876,0.9996546506881714
48698,7.149485463742167e-05
352328,0.2528418004512787
14777,0.00036686434759758413
58626,0.99967360496521
392125,0.320549875497818
9675,0.9989427924156189
359812,0.0007934508612379432
322557,0.4471927583217621
